,8_2.5d_total,8_6d_total,8_7d_total,8_16d_total,zygote_sc,early2C_sc,mid2C_sc,late2C_sc,4C_sc,8C_sc,16C_sc,midblast_sc,earlyblast_sc,lateblast_sc,ES_sc
Ppp6c,13.35225,19.08285,21.77625,26.8978,40.186234000000006,93.05709,106.89926,138.66743,175.0763,212.04062,299.14417000000003,124.387596,108.7857,139.91496,61.103530000000006
Ppp6r3,29.4173,23.030430000000003,32.00045,32.983695,109.788635,145.4104,135.9856,103.64488,102.2802,292.6727,271.81042,326.2109,177.80617,139.747,32.318848
Ppt1,15.8444,24.6829,28.12865,23.60715,28.063484000000003,22.473167,11.44384,3.5032818,3.7507994,23.470104,12.426893,102.71437,58.991013,107.71228,22.932188
Ppt2,15.79607,18.777685,29.45836,37.23065,149.04613,107.745026,45.622105,50.50364,264.52957000000004,542.3597,450.2987,15.465182,26.993652,11.69291,4.858791
Pptc7,18.584200000000003,9.792525,7.135109999999999,3.854045,180.61134,156.1713,148.41997,134.6116,89.01135,22.31962,14.603329,11.527556,9.8419075,26.391674,4.4043474
Pramef12,24.7736,13.97175,12.511,25.62565,573.2181400000001,370.801,140.64165,103.41476,52.99137,29.750385,14.917642,22.872047,12.473144,21.144321,11.976006
Pramef17,0.0,0.0,0.0,0.0,0.0,0.31929561,86.96667,113.50767,19.69817,5.7716484,5.275484,20.593086,15.571141,10.582999,0.4788949999999999
Pramef6,1.0612145,5.146295,4.603615,0.6589149999999999,0.89241797,2.4777005,111.00688999999998,83.78053,16.233429,5.904869000000001,6.452706299999999,1.988875,1.6759033,0.625486,0.0
Pramef8,2.3614035,5.25668,2.901055,3.764595,87.25685,113.74471,174.13647,148.83357,44.989685,13.6994705,16.242525,39.521378000000006,15.799349,8.082703,22.842123
Pramel4,0.0334663,0.0985129499999999,0.09367195,0.03083495,0.2537635,0.84752375,275.30838,412.2916,233.85875,476.87778,533.60693,254.48848,168.70244,102.822334,0.0
Pramel6,1.0960454999999998,1.624746,0.800665,2.128386,0.0,0.9605564,294.4704,480.2731,674.51575,995.1469,737.4632,514.0366,437.64963,259.93906,0.48437613
Prc1,53.44485,31.35618,33.8199,49.34351,477.66168,284.28177,561.556,820.1579,676.0426,575.2104,613.2403,332.0146,239.43317,183.91193,71.64994
Prdm1,0.199572,0.649935,0.219876,0.260597,26.896027,33.732338,12.985943,1.6846529,3.0836914,0.09290129,0.0,0.024399135,0.005815127,0.83328754,2.2809796
Prdm15,1.024174,2.1146415000000003,0.979802,1.2223475,2.0452077,3.0032399,35.458755,61.740063,16.957145999999998,16.58792,10.210806,13.97205,7.947353999999999,5.755726999999999,3.498781
Prdm16,0.1799525,0.01966345,0.0921765,0.09005645,95.038185,98.9107,15.839234,6.549694000000001,2.03771,4.197627,4.9474974000000005,1.8984557,2.400512,1.3575456,1.6969414
Prdm4,12.891845,12.588885,10.43084,14.447955,111.44177,49.204357,77.790634,286.20367000000005,262.4397,131.65117,84.01254,45.708134,44.743515,26.883253000000003,16.487022
Prdm6,0.1971145,0.4891265,0.0,0.0863159999999999,40.532204,19.600338,0.6894916999999999,0.35457438,0.015925642,0.39185676,0.0,0.107440226,0.0,0.99589,0.0
Prdx1,172.0935,213.1705,104.61385,125.1465,1026.3705,929.34393,457.56717,188.27728,316.88458,502.49295,589.07935,1966.2712,2534.0579,1641.8352,1952.4197
Prdx2,169.51319999999998,116.50825,81.83795,51.97245,505.1104,368.72116,311.955,79.56874,20.30456,62.28629,61.542877,206.96342,181.02539,280.53268,812.2245
Prelid1,386.2075,437.996,425.6185,442.455,44.94171,22.928013,23.28557,60.542004000000006,73.74591,118.46826,147.73718,170.74367,181.70793,242.29263,706.56647
Prelp,0.07058235,0.4332625,0.4027145,0.3745095,55.52796,54.920708,17.647987,10.6715765,1.3669931999999998,2.044196,0.6519464,0.04813363,0.0051548285,0.0,0.0
Prep,5.158945,5.312915,11.330985,5.74508,82.47948000000001,74.25998,9.262246,25.857141,22.243473,62.84126,101.96589,252.58209,168.51912,314.8759,88.676765
Prepl,13.62823,9.63179,9.18798,18.70825,49.51681,70.13826999999999,9.639045,16.34901,36.957523,37.839954,33.714775,34.384346,44.249634,67.6433,18.78726
Prex2,3.904935000000001,4.338755,4.43901,1.4088254999999998,16.75009,28.263916,125.59664,77.4875,44.116890000000005,9.351949,8.027736,10.857747,11.07137,14.152921,1.2742962
Prg4,0.0,0.0,0.0,0.0,25.80393,27.411554,23.505789,7.766373599999999,4.270484,2.083536,1.6223919,2.5729706,2.2145402,1.9409919,0.0
Prickle1,3.09267,9.01093,10.578275,16.37153,478.6291,256.97308,107.10992,81.2735,30.037766,7.506317999999999,2.200112,9.365635,10.178499,6.30206,1.1753343
Prim2,19.77725,24.6485,22.6672,26.2159,86.71364,31.31046,16.000908,36.51512,111.778015,68.60336,64.49286,114.91091000000002,99.368004,84.97411,54.60896999999999
Prkab1,4.426305,16.2329,17.9804,17.2409,455.58313,206.6345,85.671104,155.58437,271.0864,344.45087,285.22424,206.5998,175.40434,181.09421,39.59176
Prkaca,71.36189999999999,48.28195,58.2228,29.95575,49.617428,44.97178,44.245144,13.564258,1.6825655,6.957189,1.9380047,30.206036,20.50589,33.004414000000004,21.9734
Prkar1a,45.1703,57.081900000000005,63.2612,57.5011,126.988815,108.79118,22.443886,51.70335,110.072426,84.086044,50.531494,190.2104,184.00468,122.96769,111.265625
Prkar2a,24.5888,20.0396,17.0469,9.89345,187.56601,172.49233999999998,158.39774,95.57051,55.577477,77.672325,48.090256,87.932816,70.29733,77.18363000000001,14.0048895
Prkar2b,5.96223,2.428325,2.23329,3.665105,11.236655,29.246506,30.688963,17.898355,0.58237284,0.9925564,0.0054520927,0.23916912,0.02641268,0.0044052782,0.54428476
Prkci,38.51055,41.3227,34.59545,61.98375,12.409355,12.169373,26.63096,1.7201144,32.6216,34.551559999999995,51.20753,171.14627,153.01288,118.31383999999998,42.4835
Prkg2,0.1031915,0.3557145,0.4763815,0.0724072499999999,10.890532,7.325181,9.63284,4.188905,0.043284025,0.081625186,0.07327739,0.0912082,0.056480173,0.04364475,0.23854117
Prmt2,8.9906375,11.27061,12.633535,9.1207205,63.05906,107.8856,42.29408,16.609539,7.7407875,0.20490178,0.5367611999999999,0.22396961,1.5157068,4.8194604000000005,5.942523
Prmt5,80.66745,64.29634999999999,58.6763,49.7476,30.221212,23.430016,129.52882,219.82303,491.29623,486.43646,486.59583,464.91907,334.58835,238.91353,187.69662
Prnp,31.2093,5.40445,105.25270000000002,0.0,0.009426957,0.6061342,11.373013,5.1285887,1.8510679,0.12941262,0.0021604067,0.0030766656,0.40999252,0.056146815,3.5516483999999995
Pros1,11.9218,25.241100000000003,24.58315,22.91355,0.0,1.0637434,0.038204636,0.38386232,0.010475934,21.209106,26.280577,157.80238,118.54644,128.7146,7.626811
Prpf18,11.53105,12.3951,14.66085,16.042450000000002,83.36641999999999,141.08844,63.43124399999999,95.96892,190.67409,142.57307,146.07228,108.04552,117.02116399999998,44.264423,22.686325
Prpf3,15.1354,21.4338,20.38775,7.004239999999999,66.001785,42.10009,47.04755,73.37138,136.48346,117.57525,78.95095,87.54245999999999,57.262287,54.21491999999999,72.33768
Prpf38a,23.2055,37.8864,38.22865,44.52395,75.443504,108.02586,349.6526,539.8609,353.69382,106.585625,145.17128,143.14113999999998,149.83623,144.11305,155.57994
Prpf38b,18.14485,19.027705,17.638505,25.39335,234.45712000000003,138.61302,108.589775,210.49394,206.89732,79.069435,77.6967,78.25856,77.93061,103.86506,57.597576
Prpf40a,15.705385,13.836940000000002,13.940715,13.073225,296.7967,260.23325,424.0546,723.555,688.19543,387.05298,334.72882000000004,323.2926,368.33926,422.39294,104.49385
Prpf6,36.60995,34.8781,34.6258,38.376000000000005,333.7705,323.8706,44.75734,45.42992,125.3221,124.82649,111.5194,143.67961,94.32298,89.819565,87.29489000000001
Prpf8,95.0831,98.32585,91.47155,81.02555000000001,161.66211,83.11861400000001,63.75467,130.2081,336.582,604.5776,500.0841,529.7083,448.09085,468.7952,44.335117
Prph,44.68375,4.00829,2.372715,3.65555,0.8922054,0.14959143,0.0,0.0072770219999999,0.0,0.0,0.002544103,0.49680623,0.69224906,0.003160385,2.7291093
Prps1l3,16.484,21.37205,22.2599,15.04465,26.983383,48.50888,301.3058,491.6459,305.81046000000003,186.8225,159.38814,132.57191,118.38158,134.16177,37.4926
Prpsap1,34.0561,30.8132,46.71615,31.7409,88.10611999999999,67.85995,213.2545,334.43707,337.86328,158.93161,118.048065,109.53283,101.68196,194.48875,173.17283999999998
Prpsap2,38.597185,25.304995000000005,21.509545000000003,21.863085000000005,145.26505,155.56665,85.05566400000001,127.09767,171.52245,221.35356,190.64766,128.62265,126.909874,53.901695,28.721684000000003
Prr11,7.876004999999999,5.97172,5.612465,6.004915,3.722349,6.399885,150.41353,220.84656,158.64848,68.38124,48.13837,46.448048,36.669342,18.782227,6.784953
Prr12,15.38365,19.78865,16.4256,17.78095,0.20011616,1.7649038,12.964706,25.224714,25.061209,6.6197405,7.9781075,14.368398,8.0587635,11.296429,3.665352
Prr13,38.07525,0.0,0.0,159.4178,197.88956,373.4444,686.9187599999999,941.12665,992.4815,1147.5739999999998,1175.442,497.66394,636.1856,512.8653,90.10963
Prr14,7.623525,21.97095,21.6472,6.7525,102.88806,100.18589,45.211254,33.814037,57.47589,86.28291999999999,108.57335,80.30246,67.49502,80.25766999999999,34.391975
Prr15l,0.0735285,0.1679645,0.0858331,0.1425145,0.018853914,0.016382005,2.9061744,8.073723,0.47058496,3.9785974,1.8023002,2.6421363,1.0620914,3.2579055,4.337189700000001
Prr5,11.418275,20.859241,19.666715,38.501450000000006,146.42956999999998,186.8687,83.50477,34.6501,3.3735635000000004,5.0693207000000005,8.687358,13.239031,19.82774,63.582462,28.804312
Prr5l,0.2770595,0.4684645,0.414408,1.2415165,10.141668,11.009389,0.3076314,0.2253268999999999,0.2805727,0.1236925,0.029887786,0.03973526,0.094631016,0.029354129,0.90979993
Prrc2c,10.5617,27.9482,17.073549999999997,19.16805,410.19073,345.2776,839.05585,1198.3984,693.4809,453.88776,556.63525,673.579,569.825,585.3751,36.257706
Prss42,1.23388,0.6501955,0.6019365,0.0,0.0,0.26442152,0.57245404,0.9310008,1.518704,0.05739028,0.0019180372,0.7683613,0.0058939774,0.0,0.5076375
Prss44,0.08967,0.119795,0.0468258,0.1608735,2.3011334,5.139351,7.920794,6.9668220000000005,0.0,0.0,0.0,0.004301189,1.5276192,0.0,0.0
Prss45,1.1637245,0.443142,0.6405379999999999,0.144846,0.0,0.43676227,2.9480028,2.8628316000000003,0.015023523,0.008559375,0.0,0.0,0.95966357,0.0,0.0
Prss46,0.134876,0.0466691,0.0,0.0470199,0.0,0.0,1.1195215,0.92426765,0.030047046,0.0,0.0,0.0,0.0,0.0,0.05401182
Psap,155.48700000000002,225.565,250.362,517.48315,17.898445000000002,10.565301,49.55542,60.59775500000001,177.33902,425.5858,368.60284,2236.4595,929.2957,2259.8564,116.16266
Psat1,79.64994999999999,81.2878,78.0664,94.84,0.0,0.40726674,156.7168,541.9304,965.60754,1863.8123,1965.263,542.41125,727.86426,249.67934,206.52477
Psd3,0.0,0.0881625,0.0,0.0,73.74757,133.59178,86.12208000000001,31.494873,18.32894,2.9228845000000003,2.8638337000000003,0.13570166,0.030249787,0.046019673,0.018353928
Psen1,21.8221,30.6353,39.79795,54.25245,79.55162,157.28885,60.263138,30.100784,49.420704,86.54977,70.020256,97.62361,138.13257,196.53719,19.78172
Psen2,6.87538,8.7503,17.02065,26.81025,136.98691000000002,72.3498,12.197961,9.8044,3.6403117,1.9367225,0.3655299,4.152075,2.337663,2.0022228,8.52362
Psenen,45.99335000000001,28.11955,84.5795,86.53545,72.60061,50.622234000000006,10.420978,3.455843,5.212646,9.843735,13.945675,19.649952,24.681147,38.71017,196.70001
Psip1,76.7431,78.13855000000001,66.77655,36.2377,1063.649,1102.3944,1794.8602,972.07043,111.21413,33.27223,103.55406,75.13829,74.01488499999999,78.06246999999999,81.364426
Pskh1,18.5534,21.6074,19.80805,9.9694,157.05534,164.06897,103.29785,82.44803,16.708141,14.708533,5.01549,51.531113,5.9906096,6.829737,7.40842
Psma1,149.96949999999998,101.173,123.5255,34.2263,125.95534,100.60594,126.01868,143.6948,214.0856,520.70276,650.7332,1017.2682,1294.0122,967.93835,535.9863
Psma2,89.1306,109.94739999999996,80.55335,155.1711,284.27036,219.8322,68.7036,136.28908,267.8669,585.1992,658.3679,651.13007,1051.7762,727.93024,1084.7495
Psma4,130.158,114.91,126.552,51.3365,100.38931,47.807255,41.66258,123.58858,229.00381,318.86606,419.41785,521.5579,709.8754,574.79095,520.47833
Psma5,89.85470000000001,92.8389,96.5636,86.6486,21.648758,16.833454,7.401685,17.631088000000002,118.50962,179.94862,227.54597,243.26483,369.52167,300.76184,573.2608
Psma6,173.42100000000002,159.192,122.446,114.9666,103.48007,54.569496,26.70481,166.36624,875.26605,1211.2821,1167.6241,867.6824300000001,1239.7809,847.7945,670.2317
Psma7,212.827,140.497,215.686,171.041,578.78845,236.63225,17.371714,31.019995,398.10626,943.94977,1031.1521,1129.4485,1553.8215,1327.6987,600.7468
Psmb10,6.543324999999999,4.692925,10.197335,0.615795,0.8377063,0.21780635,2.3527129,7.229585,20.518934,91.67408,74.73992,16.207476,18.324654,11.23586,45.24374
Psmb2,174.13349999999997,145.7175,96.8702,103.3915,334.0044,441.80347,120.88804,140.1414,489.88596,788.9525,802.1066,862.6085,1260.3615,1108.6333,787.3006
Psmb3,258.8185,173.5875,173.272,181.442,44.241608,35.02868,14.229119,19.398209,178.68938,236.76585,254.1926,299.7846,500.37512,414.81073,1621.2344
Psmb6,269.232,194.896,140.32025,179.87900000000002,156.41156,183.19966,70.948616,52.12191,275.21664,795.6174,768.4288,813.09015,1152.546,772.4641,1138.8817
Psmc1,7.25905,38.68525,25.7007,51.532900000000005,83.03151,101.822815,45.385906,162.74423000000002,424.54306,685.4746,664.6222,662.5348,884.7239400000001,516.9491,462.77945
Psmc3,124.1745,112.7702,135.4355,89.1306,34.804085,32.5029,18.020212,36.247364000000005,164.34142,472.4296,575.9504400000001,715.7508,779.1365,809.46686,382.8464
Psmc4,80.6395,91.19805,93.1515,45.06605,39.9873,37.954414,18.636765,106.17873,479.3055700000001,856.1221,876.9812,651.8161,991.9044,754.18463,582.628
Psmc5,116.4205,132.7655,102.21965,81.20304999999999,111.88635,152.56909,17.320684,36.859962,269.88385,677.49115,580.9129,753.12897,878.05206,571.0149,637.2297
Psmc6,77.49195,69.0565,76.94669999999999,68.6011,58.61856,52.542522,61.842940000000006,45.271840000000005,243.40709,470.6230000000001,593.4426,771.39264,1054.1671,638.0682400000001,329.19522
Psmd1,87.927,68.6103,68.9571,64.38865,504.21283,367.11102,141.63615,146.41455,277.89133,429.05405,436.45206,589.94214,686.61584,460.27054,243.02426
Psmd11,16.995269999999998,34.25800000000001,44.9495,53.80775,208.19595,218.70078,156.79155,353.86572,499.94363,468.4586,668.1531,501.78354,688.74554,366.47037,385.0776
Psmd12,63.1378,38.1986,57.9921,41.52545,139.97292,63.988330000000005,46.203648,156.23606999999998,400.30078,606.8584599999999,728.5909,534.4724,670.0356,526.6396,361.12515
Psmd2,169.007,128.8395,127.315,137.3135,229.04527,305.66882000000004,162.45628,187.66302,280.55267000000003,570.37787,664.70874,827.1410000000001,818.9087,592.76855,350.44528
Psmd3,157.36199999999997,142.0525,111.8121,112.98165,44.37498,32.60577,51.548813,48.460865000000005,73.3534,208.81392,159.30801,113.31123999999998,94.40719,84.346725,299.3592
Psmd4,121.51035,70.9113,54.76605000000001,37.68205,159.01328,119.46171,110.72113,244.21472000000003,458.5179,552.2172,506.81628,509.0871,652.5385,316.79532,499.32266
Psmd5,16.531100000000002,18.2147,11.99585,14.9886,46.546326,44.633545,51.09291,85.38428,67.19372,98.89679,120.83723,114.536644,165.24408,98.712074,148.94487
Psmd6,90.90435,84.40625,92.94945,53.3891,60.90463,53.756725,87.17173000000001,165.69113000000002,329.20163,462.03345,478.94452,379.84247,460.9034400000001,319.2369,351.3801
Psmd7,158.38150000000002,110.5575,139.451,72.514,191.57196,76.6342,131.67801,470.47394,681.0635,708.22705,755.78204,484.31586,657.4937,492.69617,504.08932
Psmd8,141.095,101.4865,99.6144,161.773,62.1274,38.325855,58.697983,160.67026,201.76074,411.78522,568.1446,266.98605,438.90222,352.51825,572.4948
Psmd9,8.181695,9.69392,7.65102,9.4266,160.00052,169.39948,33.753666,25.133892000000003,60.497437,85.07885,96.73417,73.97107,79.67582,69.183,27.876951
Psme1,77.2329,68.70735,84.2745,53.49645,0.012010017,0.0,1.0800172,7.978444,64.733345,96.10346,90.40374,86.06835,73.64202,109.419044,170.86646000000002
Psme3,73.38855000000001,78.56665000000001,75.55275,67.17644999999999,720.7342,909.97577,613.8794,404.1813,235.0504,194.23845,171.72815,175.60548,165.67517,171.24723999999998,160.55643999999998
Psme4,40.47005,27.82425,29.56875,46.4734,810.5794,973.9958,2240.0444,1678.7942,512.0368,129.73196000000002,136.35501000000002,167.98721,222.41629,250.62633,9.937146
Psmf1,8.927835,8.130335,7.95712,7.23481,234.41245,281.5017,92.7092,30.721018,56.513737,88.96419499999999,74.17898000000001,92.476006,105.74177,60.191807,23.374174
Psmg1,46.6108,49.0849,46.15995,49.1455,32.852226,21.889704,24.72175,26.564407,31.493574,72.03227,68.5781,62.0716,63.211185,64.71054000000001,317.40207000000004
Psmg4,58.4513,39.736920000000005,38.90666,36.6473,2.8778412,0.9238088,1.194955,0.22498624,9.822693,16.257336,20.535774,26.92856,23.883858,33.525726,152.4054
Psrc1,34.844800000000006,29.67205,19.76722,60.95125,218.9252,212.07378,30.441656,16.975573999999998,3.7989013,63.520966,145.72159,148.81819,113.74516,67.337425,102.18583
Pstpip2,2.0932005,0.3178685,0.1015485,0.210805,15.353223000000002,31.161411,14.544362,4.1890717,4.949454,0.3704916,0.96017504,3.0920885,9.115756,2.2590714,5.0201864
Ptafr,0.112619,0.2064865,0.222665,0.4861035,3.529236,2.7931192000000005,0.76316553,0.005043327,0.07880269,1.0044934,0.0022419519,0.0014337297,0.0,0.0,0.0
Ptbp1,183.1013,254.6795,238.3015,206.4879,446.884,626.7633,686.8386,851.2252,829.0953,881.68536,905.90765,654.7967,528.85046,582.18494,203.26332
Ptbp2,4.528335,6.0024,5.59576,4.589189999999999,263.24335,355.85693,428.469,103.898415,19.628689,12.944815,3.729401600000001,5.5453486,13.247934,13.790128,5.802464
Ptcd1,9.852675,9.62168,9.427535,0.0,17.034966,17.234493,4.1190114,2.520498,18.46565,11.109785,8.969166,23.572346,12.522101,30.268724,14.981753
Ptcd2,15.12175,14.1257,12.02382,19.1226,6.2353034,16.045711999999998,5.7361836,1.1718748,59.47706,83.41198,72.30344000000001,96.74312,109.85591,125.49391,70.15852
Ptcd3,46.006255,32.510005,28.81565,27.914065,86.75662,124.57232,84.287315,104.03987,164.59988,184.04504,177.16196000000002,288.6496,310.02704,172.94953999999998,94.84213
Ptdss1,16.1435,25.14245,28.36085,24.00675,76.7306,63.021767,64.72707,55.8744,106.60329,146.83142,242.04944,232.63896,180.1082,170.72485,24.061277
Pter,4.434701500000001,2.9314655,1.9183255,1.9402475,16.974419,27.8979,10.487003,3.9896622,4.1619234,1.8894596,0.062324792,7.8146133,4.32798,8.416022,2.5464244
Ptger4,0.6786289999999999,1.526834,1.3820829999999995,2.6164445,2.0663576,3.8833313,41.94851,48.247566,28.221859,0.12273855,0.36445522,0.0104463855,1.8248737,0.0025197447,0.09640156
Ptges3,163.1035,142.966,136.4135,197.1455,515.6372,544.4365,933.6075,573.9327400000001,1071.4006,1601.5134,1516.8285,967.06116,1225.9452,1223.5819,809.3913
Pthlh,0.06127695,0.11739,0.04005335,0.0259053,6.059319,14.817049,0.1365671,1.6679417,0.0,0.70324486,0.0,0.05535806,0.0,1.3469231000000002,0.0
Ptk2,8.22662,12.60991,15.31154,7.787805,210.14853,267.79822,236.04431,148.38937,44.117138,36.392296,25.192299,102.06745,76.45442,76.73506,18.966312
Ptk7,43.9451,32.291850000000004,21.36215,28.7982,0.35335642,1.2523472,1.2257782,7.982164,0.8398485000000001,0.97045517,0.49235308,1.5155697,5.344704,0.5534458000000001,31.832165000000003
Ptma,2529.7,2102.33,1943.45,1893.31,18.996906,16.902557,270.86258,316.13516,895.88495,2213.152,2146.3506,1628.5756,1781.9642,1111.7711,6121.6577
Ptp4a2,68.5099,43.88725,45.3556,51.48525,872.4584,727.27985,636.5202,731.69104,786.7085599999999,688.12354,647.4549,812.545,879.6231,703.35364,111.637985
Ptp4a3,14.411360000000002,1.980355,5.650585,9.11963,0.7469658,0.18456164,0.0,0.39315146,8.239549,8.127464999999999,2.996567,5.839339,3.933399,7.928398,17.287596
Ptpn11,18.214505,23.30764,26.2808,35.258045,308.4975,315.52264,405.4093,418.74774,271.19424,63.140747,52.62563299999999,90.03719,76.46769,47.359673,8.950248
Ptpn2,25.8110785,21.7370285,23.872847,24.0139395,304.24634,195.36641,349.6274,539.5714,477.4125,371.198,313.14444,167.29047,191.63643,165.27803,20.367834
Ptpn21,4.771504999999999,10.034505,16.144199999999998,24.00505,1032.9042,932.6806,231.75075,180.29318,223.57181,153.90207,144.39473,55.688847,17.128923,16.54766,0.95027834
