,8_sc,zygote_sc,early2C_sc,mid2C_sc,late2C_sc,4C_sc,16C_sc,midblast_sc,earlyblast_sc,lateblast_sc,D.EPSCs_sc,L.EPSCs_sc,TBLC_sc,ES_sc,2CLC_ref1
Piwil1,0.38637236,51.85132,58.047997,20.719656,5.897418,0.0227292679999999,0.005415395,0.0655837059999999,0.0531184559999999,0.013348778,0.42342874,0.53307474,0.5599919,0.0,0.126448
Pkd2l2,0.87209004,3699.0996,3341.7847,1721.6881,346.78705,32.52317,107.72963,14.99707,3.1577017000000005,1.4406492,1.2352486,1.7453063999999998,0.23846242,0.92475164,0.0
Pkhd1,0.7367161,27.539865,43.079296,25.801477,1.2789582,1.8761055,3.647387,0.15086733,0.003217152,0.009135216,0.12867802,0.20511381,0.12815744,0.1561015,0.0
Pkib,1.1863812,2.1198184,2.9927852,0.6254659,0.04400987,0.661035,0.0,0.013005612,0.0023257122,0.014174704,0.108294845,0.0076521076,0.38926697,0.0,0.0908316
Pla2g4c,2.9706693,914.08685,1364.0526,532.64526,246.84888,60.422573,48.685093,21.264088,4.795682,5.2734294,0.14680016,2.3594105,1.844949,0.90470654,0.0
Plac8,6.2293406,349.87976000000003,297.2407,162.1356,27.869015,4.933617,19.090124,0.9683885,4.2843266,7.799810000000001,64.72973,7.7522655,38.97451,14.152944,21.7037
Plagl1,36.256622,3.3231325,5.3801403,5.899524700000001,3.210677,2.431482,0.31229937,0.9878368,8.87924,8.571672,6.513578,8.784167,5.157268,12.409311,0.1514319999999999
Plat,6.3340554,280.1124,210.28294,56.935253,25.660305,6.5038495,6.250664700000001,7.082175299999999,11.054702,20.041327,0.8006390999999999,2.0330906000000004,2.30389,0.21788846,0.499936
Plcb4,11.178611,0.45008993,0.4493818,0.25656894,0.13864669,0.0,0.03186938,0.46901572,0.0031248443,0.32058197,14.612981,13.305215,8.019509,3.635512,3.953394
Plce1,12.182958,62.686493000000006,83.29309,65.88456,18.918375,0.06658306,5.348723000000001,0.45792925,0.43064564,0.0040387786,0.6371154,0.6276044,1.292695,1.1521083,0.16245
Plcl1,0.7835145,0.0214369739999999,0.035188235,0.030083632,0.18191162,0.0,0.008871412,0.0124960519999999,0.0039076647,0.017787207,0.0,0.0114628919999999,0.24197927,0.0065315159999999,0.0711681
Plcl2,2.3808832000000004,1.5279758,2.4764526,3.6901672,0.20995626,0.0,0.0034115706,0.0,0.0026973195,0.0049293204,1.2554818,0.30376437,1.5264579,0.0,0.554491
Plcxd2,1.1038127,0.034742594,0.6907325,0.012398371,0.24465132,0.0,0.09833962,0.013893764,0.014395686,0.031735886,0.437556,0.5390056,1.4016966,0.12301521,0.528399
Pld2,2.6798627,165.89091000000002,152.47678,95.101326,54.627888,14.349246,0.7131274000000001,2.2257714,25.906853,1.1824298999999998,5.0212154,1.7997057,2.0426192,4.369807700000001,1.73625
Plekhg1,11.970142999999998,533.6872599999999,680.5623,362.18774,151.07303000000002,20.02168,19.2167,1.2034484,0.0551659459999999,0.03430647,2.7761362000000003,7.345249000000001,6.0394726,4.4423213,3.59704
Plin2,70.41906,0.6101219,0.2667985,68.41537,95.03688,35.77623,43.416523,672.72455,662.1982,520.363,73.33384000000001,41.447674,116.821075,43.640896000000005,44.7715
Plk2,37.319466,2.5781775,24.12094,370.81277,163.64122,14.371199,1.9840206,16.59362,8.085329,9.091193,42.73413,53.492413,105.303825,1.6550709,12.4469
Plod2,41.446777,39.715084,8.668998,6.472346,1.0330093,7.363142999999999,7.9500356,93.4165,111.010284,194.72505,71.92695,15.797392000000002,95.07814,11.194496,6.05419
Pls1,5.0293317,269.48315,209.48717,110.0225,19.966118,8.061126,12.594605,8.085189,9.908154,12.945642,8.461481,6.354324299999999,4.273384,4.7698975,1.94775
Plscr1,23.410934,4.100521,8.334085,63.133137,14.321720999999998,0.51918226,2.1744473,27.25482,29.67285,90.22835,21.123968,39.624664,27.382257,83.913155,9.09564
Plxdc2,14.220385999999998,30.620714000000003,28.21941,4.887302,6.6913404000000005,2.795178,0.0046479767,1.7609289,0.0071163493999999,3.485459,1.2749022,1.8793657,5.332008,0.0132636735,1.19604
Plxna2,6.656685,39.45398,34.162209999999995,16.687593,13.453987,0.89784324,3.8023224,0.6546341,1.202546,0.05677981,0.85251427,0.85868204,1.5821393,0.23977312,0.526779
Plxnc1,1.7828814,194.5906,190.58826,181.07182,117.841576,6.6454434,17.8731,0.4115008,1.5532215,0.19373816,0.88289624,0.6880195,0.06400757,0.38520887,0.328084
Pmepa1,43.38957,0.0,0.010131759,0.0,0.058119584,0.02398722,0.5690396,16.94578,29.147816,14.20849,1.6948009999999998,3.8523033,100.349754,2.0589666,6.37909
Poglut1,29.051273,1.0266275,2.1509697,12.632638,41.394447,31.425604,40.13492,142.08815,160.32551999999998,54.753240000000005,150.79811,235.95149,18.726696,81.64674000000001,31.0161
Poli,13.333763,29.923565000000004,28.573353000000004,17.153097,6.942253,3.9945495,4.3488016,7.0760193,16.421877,18.579191,38.01708,20.223969,10.34852,14.444564000000002,6.09184
Popdc2,0.15586577,46.148552,43.929768,4.68617,1.9039869,0.0,0.07990639,0.17944781,0.12653397,0.1531472,0.07131693,0.6436648,0.11836634,0.0,0.0472041999999999
Postn,3.2119126,45.90662,53.198616,50.493107,12.281818,0.008130964,0.003047292,0.0837101859999999,0.0055798725,0.024955424,0.0,0.23851085,1.3047631000000002,0.0,0.0
Pou6f2,31.288902,7.360085000000001,2.7742133,4.7496514,14.618967,0.007794678,0.0,0.0143372969999999,0.0,0.008754432,0.68167514,0.62487096,9.160289,0.0,0.0911491
Pparg,0.19049972,34.090137,22.97326,8.321145,1.9872124,2.505839,0.0082628075,0.15778926,0.0,0.003160385,0.0,0.0,0.43426725,0.0,0.0
Ppcdc,5.4168987,3.3359263,3.8454843,2.4760706000000003,13.251127,11.99462,38.33896,87.96197,73.84090400000001,34.03972,29.764372,32.332817,10.336226,12.394566,17.96179
Ppp1r14d,12.169984,3.7924004,2.303652,1.1364685,2.9472492000000003,3.7886212,1.4052466,29.312742,52.038654,51.109173,22.478594,30.541063,3.1100829,13.269132999999998,0.7196670000000001
Ppp1r3d,0.5233382000000001,47.186256,53.634254000000006,13.420291,6.0467095,1.989054,0.03704241,0.156525,0.0,0.0,0.16177021,0.24286103,0.61769617,0.015613422,0.114014
Ppp1r3g,0.6593076999999999,0.0,0.0,0.059510935,0.7429824,0.0,0.0037568423,0.0038678893,0.0,0.0,4.1075716,0.16165502,1.6519238999999997,0.099693246,0.0206782
Ppp4r4,1.0174645,0.0,0.0861897,0.0,0.52971697,0.0,0.0,2.9328125,0.0,0.0,0.9455954,0.5558169,0.2824497,0.45657933,0.362853
Pramef6,4.9459968,0.89241797,2.4777005,111.00688999999998,83.78053,16.233429,6.452706299999999,1.988875,1.6759033,0.625486,0.043442525,0.51028436,0.89675826,0.0,0.3190489999999999
Prdm1,0.85530555,26.896027,33.732338,12.985943,1.6846529,3.0836914,0.0,0.024399135,0.005815127,0.83328754,8.893057,8.933774,4.5188084,2.2809796,2.49921
Prdm16,0.38801238,95.038185,98.9107,15.839234,6.549694000000001,2.03771,4.9474974000000005,1.8984557,2.400512,1.3575456,2.273392,0.97331864,1.0345862,1.6969414,0.334178
Prdm6,1.1376687,40.532204,19.600338,0.6894916999999999,0.35457438,0.015925642,0.0,0.107440226,0.0,0.99589,0.27251616,0.16423808,0.3263158,0.0,0.0570539
Prelp,0.09901119,55.52796,54.920708,17.647987,10.6715765,1.3669931999999998,0.6519464,0.04813363,0.0051548285,0.0,0.0,0.0,0.66141176,0.0,0.0
Prex2,881.5807,16.75009,28.263916,125.59664,77.4875,44.116890000000005,8.027736,10.857747,11.07137,14.152921,1.5558858999999998,4.058264299999999,54.54079,1.2742962,1.76437
Prg4,0.2678037,25.80393,27.411554,23.505789,7.766373599999999,4.270484,1.6223919,2.5729706,2.2145402,1.9409919,2.040833,2.7550008,0.19129953,0.0,0.0
Prkar2b,10.763421,11.236655,29.246506,30.688963,17.898355,0.58237284,0.0054520927,0.23916912,0.02641268,0.0044052782,2.1832116000000004,1.7428999,3.1398163,0.54428476,2.25974
Prkg2,0.60754335,10.890532,7.325181,9.63284,4.188905,0.043284025,0.07327739,0.0912082,0.056480173,0.04364475,0.014371276,0.042194612,2.6448697999999995,0.23854117,0.0096923
Prmt2,9.698671,63.05906,107.8856,42.29408,16.609539,7.7407875,0.5367611999999999,0.22396961,1.5157068,4.8194604000000005,22.950531,15.710657,19.528458,5.942523,9.46894
Prnp,26.328375,0.009426957,0.6061342,11.373013,5.1285887,1.8510679,0.0021604067,0.0030766656,0.40999252,0.056146815,52.44076999999999,26.06698,15.734134,3.5516483999999995,17.0455
Pros1,16.138365,0.0,1.0637434,0.038204636,0.38386232,0.010475934,26.280577,157.80238,118.54644,128.7146,25.517208,95.070175,26.257147,7.626811,4.1627
Prph,22.006392,0.8922054,0.14959143,0.0,0.0072770219999999,0.0,0.002544103,0.49680623,0.69224906,0.003160385,14.083827,9.008835,9.289941,2.7291093,8.880560000000001
Prr5l,1.4154081,10.141668,11.009389,0.3076314,0.2253268999999999,0.2805727,0.029887786,0.03973526,0.094631016,0.029354129,1.2688725,0.30487382,2.7273314,0.90979993,0.618946
Prss42,0.79984057,0.0,0.26442152,0.57245404,0.9310008,1.518704,0.0019180372,0.7683613,0.0058939774,0.0,3.8278322,7.431081,1.4642304,0.5076375,1.6661700000000002
Prss44,0.3216463,2.3011334,5.139351,7.920794,6.9668220000000005,0.0,0.0,0.004301189,1.5276192,0.0,0.28520703,0.3763142,0.47661656,0.0,0.346005
Psd3,2.7604115,73.74757,133.59178,86.12208000000001,31.494873,18.32894,2.8638337000000003,0.13570166,0.030249787,0.046019673,0.107948005,0.17505163,0.9963216,0.018353928,0.191399
Psen2,6.302531200000001,136.98691000000002,72.3498,12.197961,9.8044,3.6403117,0.3655299,4.152075,2.337663,2.0022228,24.108028,21.39732,9.472798,8.52362,6.14971
Pstpip2,0.2970392,15.353223000000002,31.161411,14.544362,4.1890717,4.949454,0.96017504,3.0920885,9.115756,2.2590714,13.499115,2.450144,0.18795983,5.0201864,0.0
Ptbp2,15.74548,263.24335,355.85693,428.469,103.898415,19.628689,3.729401600000001,5.5453486,13.247934,13.790128,18.79529,16.355663,10.05628,5.802464,5.2786
Pter,6.744053,16.974419,27.8979,10.487003,3.9896622,4.1619234,0.062324792,7.8146133,4.32798,8.416022,7.8341417,3.1594052,4.7128024,2.5464244,0.8701040000000001
Ptger4,2.6371598,2.0663576,3.8833313,41.94851,48.247566,28.221859,0.36445522,0.0104463855,1.8248737,0.0025197447,0.5503164,0.07840464,1.3266742,0.09640156,0.1706859999999999
Pthlh,0.1866392,6.059319,14.817049,0.1365671,1.6679417,0.0,0.0,0.05535806,0.0,1.3469231000000002,0.0,0.0,0.2724138,0.0,0.0351384
Ptp4a3,24.003576,0.7469658,0.18456164,0.0,0.39315146,8.239549,2.996567,5.839339,3.933399,7.928398,63.030514,81.79987,70.857864,17.287596,28.4244
Ptprd,1.8742833,2.5722275000000003,0.62914556,0.46337375,0.24060726,0.005721134,0.008880011,0.012411692,0.020602284,0.6841351999999999,0.124495044,0.008453801,2.0266814,0.1864922,0.0
Ptpre,1.3527135,162.8497,89.914215,18.945005,9.898715,0.0072572636,6.983619999999999,2.3348882,0.7686018,12.734165,0.22207227,0.24263652,5.202676,0.1273214,0.2184636999999999
Ptprj,3.7003489,53.961826,41.60846,16.590232999999998,16.640964999999998,6.3704176,10.740387,4.762940400000001,10.67221,13.565221,1.177841,2.8098965,2.7390335,0.08828143,2.81923
Ptprm,1.3355378,27.5664,13.697251,7.304186,7.500203599999999,0.6484663,0.119615,0.065990955,0.0,0.29590684,0.12278778,0.32525304,0.96518105,0.03218025,0.0633465
Ptpro,0.65229267,44.01437,21.647116,12.201205,1.6070055,0.0,0.00619795,0.08784856,0.0,0.008477205,0.5013306,0.7251920000000001,0.14465114,0.0,0.020628
Ptprr,0.13745634,156.5551,225.70168,73.12664000000001,52.677937,1.7020403999999998,13.393228,0.3227186999999999,0.028881067,0.03950682,0.14886682,0.13959458,0.37249413,0.0151308189999999,0.0377708
Pycr2,183.11314,14.461548,7.433417299999999,9.887004,14.924454,20.032312,22.684729,37.555527000000005,38.322525,69.13193000000001,306.3186,309.63123,70.16914,223.85973,59.9333
Pygo1,2.5775337000000005,17.132372,11.418442,14.306033,10.380137,3.1098692000000003,0.003047292,0.068150125,1.352788,0.0,2.00823,0.7505590999999999,1.3616985,0.28679472,0.13088
Qser1,12.526966,288.80164,203.05687,132.04234,92.71319,33.570038000000004,8.420324,35.303135,8.949114999999999,10.15761,12.45095,10.587733,5.8604608,2.4640777000000003,3.99921
Rab32,2.458822,45.321236,50.344868,23.761564,4.1825647,0.0,2.6807487,0.060724165,0.0,9.040755,0.6364380999999999,0.9123536,2.2049644,0.0,0.376207
Rab38,6.133247,78.447754,130.5707,36.34193,17.568949,4.305503400000001,46.46303,18.589504,19.085796,21.829988,15.980493,12.417773,1.7416171000000005,14.039156,0.8549530000000001
Rab3b,5.1985483,109.33863999999998,133.07397,32.684345,29.261255,2.307467,18.83477,8.324591,4.033332,4.298854,5.448501,3.2660823,8.945357000000001,1.4619349,0.323021
Rab3d,3.5237074,462.85284,517.0109,326.80103,151.975,40.382713,9.100568,2.1759017000000003,1.8557914,3.4017084000000004,7.5280585,5.079495,3.0757995,1.7378365000000002,3.90952
Rab8b,7.152114999999999,131.6484,142.0975,131.60101,51.984608,16.206377,11.185503,8.985971000000001,6.653537299999999,12.808422,8.593078,13.577262,3.768251,3.2178745,2.12145
Rabgap1l,2.6116512000000003,52.379868,58.08319,62.58026,25.1815,4.436942,1.5583118,5.841063,2.8834226000000003,0.4445712999999999,8.351208,3.5664256,7.396567999999999,0.35140198,0.0
Rad51ap2,8.620573,15.960354,10.654274,4.518595,0.3325810999999999,0.0,0.0,0.012870852,0.0,0.0,0.23853277,0.04600215,0.9035419,0.0,0.0
Raet1d,14.427229,0.76008606,0.80770636,0.3354739,0.08284953,0.0,0.10274689,0.4257388,0.25072047,0.40835723,3.7078815,4.916197,1.1225541,0.0,0.0
Ralb,6.845206699999999,0.036030054,0.143696,1.071313,1.0986542,1.5654895,42.38166,94.08162,108.15373,72.29751,59.480206,78.64923,15.715621,48.384968,15.6595
Ralyl,0.03149678,3.417645,2.6660008,4.3012815,0.9993993,0.007794678,0.011333507,0.020450825,0.0,0.0040002753999999,0.08450586,0.0,0.3434223,0.0,0.0254496
Ramp3,4.979341000000001,26.343763,28.730095,6.5480676,2.6883470000000003,0.0,0.0014214771,0.004301189,0.5573026999999999,0.6853914000000001,39.49409,39.706787,12.724816,3.1311953,6.94889
Rapgef4,0.07217454,18.751217,25.105368,7.600397,0.3836257,0.057694416,0.07871912,0.11694573,1.7035737000000002,0.4367435999999999,0.76826566,0.7456919,0.18017942,0.7700126,0.978675
Rapgef5,9.625761,207.0968,341.07352000000003,173.53447,79.46338,10.39297,9.427607,5.267136,0.9420762,1.0706222,7.468314,4.178996,4.0027065,2.769282,4.69122
Rasa4,2.8474987,72.29299,49.633327,22.7554,7.229756399999999,0.0311787129999999,1.0658493,0.46444747,0.5102287999999999,0.0,21.389187,20.937668,4.2500157,12.952319,7.025010000000001
Rasd2,6.948295599999999,3.3970606,0.57969856,8.693767999999999,20.328505,5.1696105,1.2821486999999998,1.9347967,2.9110787,0.5872284000000001,24.110323,1.9266951,1.6011688999999998,0.81731737,2.65775
Rassf5,2.3857117000000003,320.64337,279.05536,81.40202,24.39214,18.240309,1.5972110000000002,1.4424173999999998,5.8239675,0.34191734,0.9608266,1.4434036,0.6695919,0.0153635519999999,0.0
Rassf6,0.20988621,3.6877985,3.5268168,0.038244534,0.23074417,0.0942833999999999,0.097407624,0.0014337297,0.003044992,3.719311,45.788536,21.839270000000003,0.45597085,0.48153523,0.446106
Raver2,6.2073503,4.495211,8.082537,3.307045200000001,0.13283087,0.0,0.24141477,0.33815223,1.3317493,4.419734,16.126997,6.959518400000001,3.1122596,0.88787067,8.43106
Rec8,24.190456,0.0,0.2386049,0.0,0.15408061,0.942571,3.303798200000001,14.165383,17.862270000000002,0.7063782,10.78823,4.8673058,4.4076095,6.3557777,7.16052
Reep2,3.284903,260.86746,175.49896,99.402275,38.573433,12.632357,1.1720463,0.5251661,0.12214384,1.0956544,11.292745,3.1176698,1.9340478,3.0049016,2.45001
Rem2,2.6492176,0.0,0.0,1.2470857,0.008803506,0.7617593,0.0,0.0,0.0,0.007250884,0.0,0.061744306,1.1670618,0.69403696,1.34379
Rerg,0.8433011,0.6380298000000001,3.80732,0.11904148,0.044065125,0.0,0.0,0.0038885998,0.0091156869999999,0.0101787359999999,4.0559487,1.8420597,0.17756413,8.910734,0.25588
Retsat,11.346678,0.0,0.20130202,4.071669,0.62356085,1.1516658000000002,13.25096,190.63594,130.62936000000002,109.491646,40.590225,18.007462,17.05699,23.369581,7.9744
Rftn1,4.022551,10.970417,13.716164,3.8707683,0.0543566829999999,0.028760884,0.0,1.3084028,1.1863636999999998,0.0,1.2925073,1.8236144,3.1318953,3.326836,0.770525
Rfx5,3.5612552,38.684307,67.83491500000001,57.55917,18.341793,3.1558716,0.41743606,3.2774732,1.3916082,1.7065544999999998,5.428763,3.2775831,1.807162,4.1431003,1.31138
Rgl1,2.247297,8.225875,9.292753,4.29129,5.441396,0.0,0.49415693,5.813859,7.1254797000000005,5.9227147,2.0783355,3.4799387000000004,0.8960478000000001,0.6937146,0.340539
Rgs10,28.734436,18.94264,10.54436,4.1113877,3.0680697,0.0058547813,10.273486,0.4782459,2.7788508,0.008646463,15.317117,8.259416,7.081091000000001,2.4062846,0.831413
Rgs12,8.850506,33.810493,30.30606,14.382889000000002,7.397987400000001,4.226907,0.0017188666,0.21613806,0.006026034,0.01805851,10.5684185,9.458285,8.176472,1.276369,5.82967
Rgs16,3.6051953,0.52790964,0.57369244,3.7640278,0.3266266,0.20488092,0.0,0.40224966,0.0,0.0,0.9172581,0.20869273,5.767680599999999,0.33485687,1.02083
Rgs17,2.132551,814.2887,695.1489,271.84164,78.598946,13.418885,30.946613,2.4747584,6.257816,0.0115156139999999,0.5185308,0.03539955,7.017703999999999,0.0,0.0438987
Rgs2,6.314700599999999,3046.6694,2740.5444,427.1561,287.92255,45.60326,152.86058,4.8722080000000005,0.0107812969999999,0.0,0.59450775,0.51135576,2.1708527,1.2143457,0.155157
Rhobtb3,23.915236,10.439865,7.8608694,7.7629333,3.2491894,0.4005101,0.07580818,1.8228233,0.108517215,0.16424933,7.702397299999999,5.814396400000001,4.398386,0.80315167,0.7365659999999999
Rhoc,56.873302,0.04804007,0.3753732,0.5123563,0.5680006,2.704234,8.226403999999999,51.182934,69.68964,172.34824,135.34163999999998,124.888016,65.83488,55.99923,52.1875
Rhoh,0.08965119,68.80615,115.20785,15.718539000000002,6.938958599999999,3.9871516,0.14922048,0.05114869,0.010001963,0.0,0.0,0.36931923,0.27990907,0.01364188,0.00914529
Rimkla,1.2981267,331.0551,478.61383,294.00912,142.3071,34.033363,8.24921,14.193312,25.986177,17.518263,5.1828833,2.7651613,0.9171178,1.8605069,1.60107
Rims1,0.65679693,1.8771979,1.5666177,1.1114625,0.05298934,0.1273961,0.0,0.010052504,0.1636912999999999,0.0,0.15320408,0.35470176,0.84921634,0.13534805,0.327543
Rims1,0.65679693,1.8771979,1.5666177,1.1114625,0.05298934,0.1273961,0.0,0.010052504,0.1636912999999999,0.0,0.19301137,0.36572754,0.84921634,0.13534805,0.327543
Ripk1,9.41486,101.241615,146.83653,138.25072,85.82533000000001,32.89077,15.499807,22.672262,28.675701,22.605272,3.495531,9.562602,9.861163,5.169905,3.37462
Ripk2,8.315496000000001,14.329309,12.937191,13.540727,5.5352874000000005,4.0338635,0.0432081329999999,7.899991,1.3294959,1.5694593,18.160894,8.6750555,7.2590704,4.5841665,2.446954
Rln3,2.2028239,9.917698,4.174248,1.6448716,1.628458,2.4991832,0.18482257,0.018638486,0.0044766916,0.0,9.259941,4.5923815,0.21141931,14.412136,2.06835
Rnd1,6.732249700000001,1.7930696,9.32748,61.751377000000005,11.704968,19.892971,53.14359,46.372524,54.130974,6.8341575,2.2440379,6.4496665,6.566074,2.526585,2.16955
Rnf130,21.452707,6.587664999999999,5.2488384,3.1614761,0.108740926,7.340532,15.662463,136.74345,143.75655,67.14036,36.467945,9.789708,18.566513,0.8552347,8.37011
Rnf182,0.8718745000000001,29.218363,33.777588,15.877082,5.480649,0.024970595,0.008134035,2.5256574,0.019335613,0.0,1.5188446000000002,0.47012326,3.957051,0.2773632,0.0803088999999999
Rnf219,24.413147,207.6067,176.00862,7.573751400000001,5.1098475,0.45314306,0.50952506,0.49025175,0.0024351983,0.0040387786,3.8970377,3.4769921000000004,27.855444,1.8738827,0.8272280000000001
Robo2,0.73806715,4.0055156,1.8360807,0.3176104,0.07848671,0.011702433,0.005007503,0.117615394,0.022186005,0.009367748,0.08144031,0.03826196,0.57208365,0.008508526,0.0
Rora,2.8232746,9.565848,9.298394,5.0678887,0.84590596,3.2723753,0.070770845,0.04215783,0.0,0.0,4.0089583,4.982876999999999,9.581078,0.18631494,0.931321
Rpgrip1l,11.839651,78.56772600000001,74.82325,44.82465,20.945883,4.3849160000000005,4.193935,12.724345,7.7756257,12.338243,2.0289054,3.3993735000000003,4.541018,1.0310856,0.991313
Rph3a,0.002493278,224.09096,247.33858,190.6983,120.48726,17.860429999999997,0.46479467,0.28914294,0.0,0.0046180557,0.0961356,0.12047714,0.32657647,0.0,0.0
Rph3al,1.2275254,60.177574,79.8606,17.452282,5.3726187,0.36223507,3.7305021,1.1246624,0.0019913739999999,0.15366833,0.6639406,0.13968273,1.2322507,0.112876646,0.3489584999999999
Rps6ka1,42.333828,61.824986,55.825245,55.87326,33.080437,113.588005,159.35231000000002,290.03912,237.2631,294.839,114.775604,108.07523,68.01878,68.95701600000001,92.7952
Rrh,0.3417237999999999,0.36719874,0.050021164,0.4930917999999999,0.745124,0.0,0.0,0.0,0.0,0.0,0.0,0.105981804,0.50584215,0.0,0.0365229
Rtkn,5.1295667,2.3863168,3.9329998,0.0,0.52563125,6.7120333,6.822294,18.817749,12.03856,0.7016313,24.89929,32.01668,35.155066999999995,5.456872,5.3432900000000005
Rtkn2,6.886611500000001,22.988941,29.719704,7.647761,9.740273,11.921259,1.7166283,3.293407,0.0126658289999999,1.3508735,15.195692,11.550559,3.4819708,7.803894500000001,4.12417
Rttn,6.2708035,71.404976,61.15558000000001,65.03649,40.429190000000006,38.496986,9.062481,12.7216,12.637524,15.179262,8.2335615,5.68785,2.9576542000000003,2.6742772999999995,1.51509
